timestamp,open,high,low,close,volume
2018-04-20 15:06:00,165.8050,165.8050,165.5800,165.6200,121980
2018-04-20 15:05:00,165.8300,165.8300,165.7450,165.8042,48303
2018-04-20 15:04:00,165.6999,165.8500,165.6900,165.8300,45780
2018-04-20 15:03:00,165.7400,165.7800,165.6900,165.6900,40619
2018-04-20 15:02:00,165.7200,165.7800,165.7100,165.7500,52560
2018-04-20 15:01:00,165.8470,165.8500,165.6700,165.7200,78079
2018-04-20 15:00:00,165.8750,165.9100,165.8300,165.8375,60156
2018-04-20 14:59:00,165.8800,165.8800,165.8300,165.8750,53761
2018-04-20 14:58:00,165.8101,165.8900,165.8100,165.8800,55644
2018-04-20 14:57:00,165.8000,165.8300,165.7600,165.8100,59361
2018-04-20 14:56:00,165.7200,165.8090,165.7100,165.8000,51828
2018-04-20 14:55:00,165.6899,165.7400,165.6100,165.7134,42747
2018-04-20 14:54:00,165.7202,165.7600,165.6796,165.6844,31591
2018-04-20 14:53:00,165.7800,165.8000,165.5600,165.7200,92974
2018-04-20 14:52:00,165.6089,165.8000,165.6000,165.7800,69388
2018-04-20 14:51:00,165.6000,165.6100,165.5200,165.6001,78066
2018-04-20 14:50:00,165.6150,165.6600,165.5300,165.6000,150287
2018-04-20 14:49:00,165.7100,165.7100,165.6000,165.6162,58870
2018-04-20 14:48:00,165.6600,165.7302,165.6300,165.7100,53123
2018-04-20 14:47:00,165.7800,165.7900,165.6600,165.6790,93403
2018-04-20 14:46:00,165.9170,165.9500,165.7800,165.7900,50912
2018-04-20 14:45:00,165.9500,165.9600,165.8950,165.9100,48000
2018-04-20 14:44:00,165.9562,166.0100,165.9300,165.9500,57071
2018-04-20 14:43:00,165.9300,166.0100,165.9300,165.9600,77785
2018-04-20 14:42:00,165.9100,165.9400,165.8950,165.9250,37305
2018-04-20 14:41:00,165.9432,165.9432,165.8900,165.9000,72101
2018-04-20 14:40:00,165.8208,165.9400,165.8200,165.9400,55872
2018-04-20 14:39:00,165.8800,165.9000,165.8000,165.8300,69322
2018-04-20 14:38:00,165.8400,165.8800,165.8100,165.8750,45476
2018-04-20 14:37:00,165.7500,165.9200,165.7500,165.8400,95031
2018-04-20 14:36:00,165.7000,165.8100,165.6500,165.7500,87960
2018-04-20 14:35:00,165.7100,165.7400,165.6700,165.7081,68994
2018-04-20 14:34:00,165.7000,165.7546,165.7000,165.7034,52703
2018-04-20 14:33:00,165.7000,165.7700,165.6900,165.7035,78151
2018-04-20 14:32:00,165.7368,165.7700,165.7000,165.7050,47167
2018-04-20 14:31:00,165.6900,165.7600,165.6500,165.7368,61355
2018-04-20 14:30:00,165.7165,165.7700,165.6600,165.6900,62050
2018-04-20 14:29:00,165.6750,165.7800,165.6700,165.7300,73455
2018-04-20 14:28:00,165.7400,165.7500,165.6500,165.6698,91323
2018-04-20 14:27:00,165.8400,165.8535,165.7300,165.7500,79820
2018-04-20 14:26:00,165.9000,165.9000,165.8400,165.8522,29848
2018-04-20 14:25:00,165.8950,165.9400,165.8700,165.9000,38644
2018-04-20 14:24:00,165.8300,165.9400,165.8000,165.8951,60188
2018-04-20 14:23:00,165.8262,165.8700,165.8200,165.8250,27603
2018-04-20 14:22:00,165.8050,165.8400,165.7901,165.8299,30224
2018-04-20 14:21:00,165.8400,165.8800,165.7900,165.8006,40374
